"Year","Plot","Treat.Code","Species","PC.F","PC.G","PC.s13","Subplot","germ.tot","germ.proj","tot.mort","viable","p.mort","p.germ","n.seed.ind","cov.g","Count","avg.num.per.sub","p.surv","L.sb","L.sa","L.seeds","L"
2016,81,"D","Hemizonia congesta",1.3751567558586,1.45479168058665,1.98798512973834,"Grass",17,17,11,71,0.647058823529412,0.23943661971831,5.5087850496,80,25,71,0.352112676056338,0.26780400714144,0.0845070422535211,0.465531130952113,0.733335138093553
2016,82,"C","Agoseris heterophylla",-0.876427664975023,-0.715725194710067,-2.31764141783942,"No Grass",51,30,7,95,0.233333333333333,0.536842105263158,115.6776978612,NA,0,95,0,0,0.411578947368421,47.610505119715,47.610505119715
2016,82,"C","Agoseris heterophylla",-0.876427664975023,-0.715725194710067,-2.31764141783942,"Grass",52,25,5,95,0.2,0.547368421052632,35.36187050955,10,0,95,0,0,0.437894736842105,15.484776981024,15.484776981024
2016,82,"C","Clarkia purpurea",0.605290877224273,0.563663236086071,1.08410568900997,"No Grass",39,24,13,96,0.541666666666667,0.40625,41.7277777921667,NA,NA,NA,NA,NA,0.186197916666667,7.76962529203104,NA
2016,82,"C","Clarkia purpurea",0.605290877224273,0.563663236086071,1.08410568900997,"Grass",57,25,10,96,0.4,0.59375,49.9692307864616,10,NA,NA,NA,NA,0.35625,17.8015384676769,NA
2016,82,"C","Hemizonia congesta",1.3751567558586,1.45479168058665,1.98798512973834,"No Grass",19,18,14,71,0.777777777777778,0.267605633802817,8.60747664,NA,54,71,0.76056338028169,0.557032334854196,0.0594679186228482,0.511868720375587,1.06890105522978
2016,82,"C","Hemizonia congesta",1.3751567558586,1.45479168058665,1.98798512973834,"Grass",24,24,15,71,0.625,0.338028169014085,16.641121504,10,54,71,0.76056338028169,0.503471533425907,0.126760563380282,2.10943793712676,2.61290947055267
2016,83,"D","Agoseris heterophylla",-0.876427664975023,-0.715725194710067,-2.31764141783942,"No Grass",60,26,3,95,0.115384615384615,0.631578947368421,87.808153492,NA,0,95,0,0,0.558704453441295,49.0588064044372,49.0588064044372
2016,83,"D","Agoseris heterophylla",-0.876427664975023,-0.715725194710067,-2.31764141783942,"Grass",62,27,10,95,0.37037037037037,0.652631578947368,13.9347721846,80,0,95,0,0,0.410916179337232,5.72602334603057,5.72602334603057
2016,83,"D","Clarkia purpurea",0.605290877224273,0.563663236086071,1.08410568900997,"Grass",32,25,16,96,0.64,0.333333333333333,3.93571428707143,80,54,96,0.5625,0.375,0.12,0.472285714448571,0.847285714448571
2016,83,"D","Clarkia purpurea",0.605290877224273,0.563663236086071,1.08410568900997,"No Grass",30,25,8,96,0.32,0.3125,108.4600000374,NA,54,96,0.5625,0.38671875,0.2125,23.0477500079475,23.4344687579475
2016,83,"D","Hemizonia congesta",1.3751567558586,1.45479168058665,1.98798512973834,"Grass",24,24,20,71,0.833333333333333,0.338028169014085,3.012616824,80,25,71,0.352112676056338,0.233088672882365,0.0563380281690141,0.169724891492958,0.402813564375322
2016,83,"D","Hemizonia congesta",1.3751567558586,1.45479168058665,1.98798512973834,"No Grass",24,22,6,71,0.272727272727273,0.338028169014085,30.413084128,NA,25,71,0.352112676056338,0.233088672882365,0.24583866837388,7.47671210317029,7.70980077605266
2016,84,"C","Agoseris heterophylla",-0.876427664975023,-0.715725194710067,-2.31764141783942,"Grass",51,27,12,95,0.444444444444444,0.536842105263158,67.71726619845,40,0,95,0,0,0.298245614035088,20.1963776381342,20.1963776381342
2016,84,"C","Agoseris heterophylla",-0.876427664975023,-0.715725194710067,-2.31764141783942,"No Grass",80,29,4,95,0.137931034482759,0.842105263157895,118.350119924,NA,0,95,0,0,0.725952813067151,85.9166024856624,85.9166024856624
2016,84,"C","Clarkia purpurea",0.605290877224273,0.563663236086071,1.08410568900997,"No Grass",33,27,11,96,0.407407407407407,0.34375,65.6660869791652,NA,73,96,0.760416666666667,0.4990234375,0.203703703703704,13.3764251253855,13.8754485628855
2016,84,"C","Clarkia purpurea",0.605290877224273,0.563663236086071,1.08410568900997,"Grass",23,22,15,96,0.681818181818182,0.239583333333333,56.89800001962,40,73,96,0.760416666666667,0.578233506944445,0.0762310606060606,4.33739488785929,4.91562839480374
2016,84,"C","Hemizonia congesta",1.3751567558586,1.45479168058665,1.98798512973834,"Grass",14,14,7,71,0.5,0.197183098591549,23.3549532832,40,30,71,0.422535211267606,0.339218409045825,0.0985915492957746,2.30260102792113,2.64181943696695
2016,84,"C","Hemizonia congesta",1.3751567558586,1.45479168058665,1.98798512973834,"No Grass",17,17,4,71,0.235294117647059,0.23943661971831,15.493457952,NA,30,71,0.422535211267606,0.321364808569728,0.183098591549296,2.83683032923944,3.15819513780917
2016,89,"D","Agoseris heterophylla",-0.876427664975023,-0.715725194710067,-2.31764141783942,"No Grass",75,32,12,95,0.375,0.789473684210526,56.7437586868211,NA,1,95,0.0105263157894737,0.00221606648199446,0.493421052631579,27.9985651415236,28.0007812080056
2016,89,"D","Agoseris heterophylla",-0.876427664975023,-0.715725194710067,-2.31764141783942,"Grass",71,28,5,95,0.178571428571429,0.747368421052632,52.53218226304,10,1,95,0.0105263157894737,0.00265927977839336,0.61390977443609,32.2500201637385,32.2526794435169
2016,89,"D","Clarkia purpurea",0.605290877224273,0.563663236086071,1.08410568900997,"No Grass",39,32,9,96,0.28125,0.40625,54.6254545642909,NA,26,96,0.270833333333333,0.160807291666666,0.2919921875,15.9502059714092,16.1110132630758
2016,89,"D","Clarkia purpurea",0.605290877224273,0.563663236086071,1.08410568900997,"Grass",65,26,19,96,0.730769230769231,0.677083333333333,12.8687500044375,10,26,96,0.270833333333333,0.0874565972222221,0.182291666666667,2.34586588622559,2.43332248344781
2016,89,"D","Hemizonia congesta",1.3751567558586,1.45479168058665,1.98798512973834,"Grass",39,28,16,71,0.571428571428571,0.549295774647887,33.1674766528,10,17,71,0.23943661971831,0.107915096211069,0.235412474849095,7.80803776333521,7.91595285954628
2016,89,"D","Hemizonia congesta",1.3751567558586,1.45479168058665,1.98798512973834,"No Grass",21,21,9,71,0.428571428571429,0.295774647887324,19.510280384,NA,17,71,0.23943661971831,0.168617337829796,0.169014084507042,3.29751217757746,3.46612951540726
2016,91,"D","Agoseris heterophylla",-0.876427664975023,-0.715725194710067,-2.31764141783942,"Grass",58,33,19,95,0.575757575757576,0.610526315789474,NA,50,7,95,0.0736842105263158,0.0286980609418283,0.259011164274322,NA,NA
2016,91,"D","Agoseris heterophylla",-0.876427664975023,-0.715725194710067,-2.31764141783942,"No Grass",74,41,25,95,0.609756097560976,0.778947368421053,57.4570743502,NA,7,95,0.0736842105263158,0.0162880886426593,0.30397946084724,17.4657704828336,17.4820585714762
2016,91,"D","Clarkia purpurea",0.605290877224273,0.563663236086071,1.08410568900997,"No Grass",27,26,9,96,0.346153846153846,0.28125,40.32933334724,NA,55,96,0.572916666666667,0.411783854166667,0.183894230769231,7.41633173332659,7.82811558749325
2016,91,"D","Clarkia purpurea",0.605290877224273,0.563663236086071,1.08410568900997,"Grass",43,33,15,96,0.454545454545455,0.447916666666667,6.55185185411111,50,55,96,0.572916666666667,0.316297743055556,0.244318181818182,1.60073653253851,1.91703427559407
2016,91,"D","Hemizonia congesta",1.3751567558586,1.45479168058665,1.98798512973834,"Grass",50,31,17,71,0.548387096774194,0.704225352112676,55.4321495616,50,91,91,1,0.295774647887324,0.318037255792821,17.6294887292685,17.9252633771558
2016,91,"D","Hemizonia congesta",1.3751567558586,1.45479168058665,1.98798512973834,"No Grass",61,37,15,71,0.405405405405405,0.859154929577465,20.1988785152,NA,91,91,1,0.140845070422535,0.51084887704606,10.3185744070797,10.4594194775022
2016,92,"C","Agoseris heterophylla",-0.876427664975023,-0.715725194710067,-2.31764141783942,"Grass",56,27,13,95,0.481481481481481,0.589473684210526,16.7026378925,25,3,95,0.0315789473684211,0.0129639889196676,0.305653021442495,5.10521173790253,5.1181757268222
2016,92,"C","Agoseris heterophylla",-0.876427664975023,-0.715725194710067,-2.31764141783942,"No Grass",92,30,7,95,0.233333333333333,0.968421052631579,69.7374900197334,NA,3,95,0.0315789473684211,0.000997229916897508,0.742456140350877,51.7770276778091,51.7780249077259
2016,92,"C","Clarkia purpurea",0.605290877224273,0.563663236086071,1.08410568900997,"No Grass",29,25,6,96,0.24,0.302083333333333,86.8388889188333,NA,83,96,0.864583333333333,0.603407118055555,0.229583333333333,19.9367615809488,20.5401686990044
2016,92,"C","Clarkia purpurea",0.605290877224273,0.563663236086071,1.08410568900997,"Grass",58,28,7,96,0.25,0.604166666666667,41.2444444586667,25,83,96,0.864583333333333,0.342230902777778,0.453125,18.6888888953333,19.0311197981111
2016,92,"C","Hemizonia congesta",1.3751567558586,1.45479168058665,1.98798512973834,"Grass",41,31,15,71,0.483870967741935,0.577464788732394,7.4885046768,25,22,71,0.309859154929577,0.130926403491371,0.298046342571558,2.23192143025025,2.36284783374162
2016,92,"C","Hemizonia congesta",1.3751567558586,1.45479168058665,1.98798512973834,"No Grass",66,27,9,71,0.333333333333333,0.929577464788732,10.0707476688,NA,22,71,0.309859154929577,0.0218210672485618,0.619718309859155,6.24102672432676,6.26284779157532
2016,93,"D","Agoseris heterophylla",-0.876427664975023,-0.715725194710067,-2.31764141783942,"No Grass",71,21,1,95,0.0476190476190476,0.747368421052632,96.37899282198,NA,1,95,0.0105263157894737,0.00265927977839336,0.711779448621554,68.6005863695296,68.603245649308
2016,93,"D","Agoseris heterophylla",-0.876427664975023,-0.715725194710067,-2.31764141783942,"Grass",74,37,16,95,0.432432432432432,0.778947368421053,47.30187051156,25,1,95,0.0105263157894737,0.00232686980609419,0.442105263157895,20.9124059103739,20.91473278018
